Shipment_ID,Date,Origin_Port,Destination_Port,Volume_TEU,Distance_nm,Carrier_Reliability_Score,Weather_Condition,Geopolitical_Risk_Score,Fuel_Price_Index,Product_Category,Transport_Mode,Disruption_Occurred,Lead_Time_Days,Predicted_ETA_Date,Predicted_ETA_Days,Transit_Port
SC-16737,2024-04-21,Marsilya,Busan,5051,10460,0.9952,Clear,1.6,113.43,Chemicals,Sea,0,24.2,2024-05-15 04:48:00,24.2,Dubai
SC-46062,2024-08-11,Rotterdam,Hamburg,8292,11052,0.7236,Clear,3.2,95.08,Textiles,Sea,0,25.6,2024-09-05 14:24:00,25.6,İzmir
SC-64237,2024-08-01,Antwerp,Dubai,14055,10673,0.9584,Clear,3.1,80.71,Electronics,Sea,0,24.7,2024-08-25 16:48:00,24.7,Trieste
SC-61571,2024-02-28,Mersin,Dubai,6872,5390,0.8809,Clear,2.8,102.12,Electronics,Sea,0,12.5,2024-03-11 12:00:00,12.5,Singapore
SC-35510,2024-11-22,Singapore,Shanghai,8372,11453,0.6655,Fog,4.8,98.16,Electronics,Sea,0,26.5,2024-12-18 12:00:00,26.5,Tanger Med
SC-29426,2024-04-18,İzmir,İzmir,6961,10294,0.7515,Clear,2.1,113.8,Auto Parts,Sea,0,23.8,2024-05-11 19:12:00,23.8,Singapore
SC-47265,2024-06-05,Mersin,New York,6508,7549,0.6922,Clear,2.2,133.31,Chemicals,Sea,0,17.5,2024-06-22 12:00:00,17.5,New York
SC-27850,2024-07-09,Mersin,Antwerp,6246,6887,0.5681,Clear,1.6,110.73,Machinery,Sea,0,15.9,2024-07-24 21:36:00,15.9,Singapore
SC-76150,2024-07-18,Dubai,Trieste,7785,6334,0.6784,Rain,3.8,146.61,Machinery,Sea,1,19.1,2024-08-06 02:24:00,19.1,Singapore
SC-97312,2024-11-07,Trieste,Shanghai,7641,7684,0.9445,Rain,2.3,95.49,Auto Parts,Sea,1,23.1,2024-11-30 02:24:00,23.1,Tanger Med
SC-99613,2024-07-14,Felixstowe,New York,8892,11073,0.8763,Clear,4.2,95.47,Textiles,Sea,0,25.6,2024-08-08 14:24:00,25.6,Jebel Ali
SC-84910,2024-02-04,Rotterdam,Busan,9357,8750,0.6388,Fog,4.9,122.31,Chemicals,Sea,0,20.3,2024-02-24 07:12:00,20.3,Trieste
SC-62375,2024-09-02,Singapore,Ambarli,6590,4235,0.684,Rain,1.2,142.74,Chemicals,Sea,0,9.8,2024-09-11 19:12:00,9.8,Piraeus
SC-45435,2024-08-24,Rotterdam,Ambarli,15415,6983,0.8082,Rain,5.0,127.03,Textiles,Sea,0,16.2,2024-09-09 04:48:00,16.2,Mersin
SC-67132,2024-04-13,Rotterdam,Dubai,7892,9752,0.7081,Clear,2.0,127.16,Textiles,Sea,0,22.6,2024-05-05 14:24:00,22.6,Ambarli
SC-88945,2024-01-07,Rotterdam,Rotterdam,5621,7019,0.7515,Clear,2.7,136.44,Chemicals,Sea,0,16.2,2024-01-23 04:48:00,16.2,Ambarli
SC-92050,2024-10-09,Singapore,Valencia,7089,10041,0.8491,Clear,4.1,126.81,Chemicals,Sea,0,23.2,2024-11-01 04:48:00,23.2,Jebel Ali
SC-12983,2024-01-01,Singapore,İzmir,8331,4577,0.7336,Clear,3.7,133.15,Electronics,Sea,0,10.6,2024-01-11 14:24:00,10.6,Jebel Ali
SC-30662,2024-08-06,Atina,Hamburg,4105,2675,0.5955,Clear,4.1,140.63,Machinery,Sea,0,6.2,2024-08-12 04:48:00,6.2,New York
SC-33510,2024-08-17,Mersin,Dubai,13908,4439,0.7603,Clear,2.9,80.55,Electronics,Sea,0,10.3,2024-08-27 07:12:00,10.3,Trieste
SC-88187,2024-06-20,Atina,Dubai,8137,11873,0.6781,Rain,4.7,141.99,Electronics,Sea,0,27.5,2024-07-17 12:00:00,27.5,Trieste
SC-50998,2024-03-27,Antwerp,New York,9841,7587,0.6454,Clear,4.2,95.07,Machinery,Sea,0,17.6,2024-04-13 14:24:00,17.6,New York
SC-66846,2024-02-10,Shanghai,Trieste,14929,7945,0.6641,Clear,2.2,143.85,Auto Parts,Sea,1,23.9,2024-03-04 21:36:00,23.9,Ambarli
SC-16640,2024-05-02,Valencia,Mersin,6002,11468,0.7195,Fog,4.8,98.63,Auto Parts,Sea,0,26.5,2024-05-28 12:00:00,26.5,Mersin
SC-54547,2024-11-26,Busan,Trieste,7579,6767,0.9433,Clear,4.8,111.87,Auto Parts,Sea,0,15.7,2024-12-11 16:48:00,15.7,Trieste
SC-64620,2024-10-24,İzmir,Dubai,10781,9004,0.867,Clear,2.7,145.37,Auto Parts,Sea,0,20.8,2024-11-13 19:12:00,20.8,Atina
SC-25317,2024-06-26,Busan,Mersin,11207,9728,0.8339,Clear,3.6,87.68,Textiles,Sea,0,22.5,2024-07-18 12:00:00,22.5,Ambarli
SC-17564,2024-03-03,Los Angeles,Shanghai,4000,8609,0.7356,Fog,4.3,132.17,Electronics,Sea,1,25.9,2024-03-28 21:36:00,25.9,Tanger Med
SC-37345,2024-06-13,Busan,Shanghai,6197,6934,0.5009,Fog,4.3,107.47,Textiles,Sea,1,20.9,2024-07-03 21:36:00,20.9,Dubai
SC-89273,2024-07-05,Marsilya,Antwerp,5120,5648,0.6703,Clear,1.1,81.69,Textiles,Sea,0,13.1,2024-07-18 02:24:00,13.1,Barcelona
SC-84859,2024-07-27,Ambarli,New York,8296,9131,0.9066,Fog,3.5,145.74,Machinery,Sea,1,27.5,2024-08-23 12:00:00,27.5,İzmir
SC-90765,2024-08-14,Valencia,Antwerp,15630,3312,0.6941,Clear,4.9,88.25,Auto Parts,Sea,1,10.0,2024-08-24 00:00:00,10.0,New York
SC-84038,2024-02-17,Ambarli,Shanghai,6715,11265,0.7819,Clear,1.9,134.19,Chemicals,Sea,0,26.1,2024-03-14 02:24:00,26.1,İzmir
SC-62393,2024-08-11,Barcelona,Felixstowe,5010,6099,0.6024,Clear,4.2,106.9,Auto Parts,Sea,0,14.1,2024-08-25 02:24:00,14.1,Tanger Med
SC-76081,2024-01-03,Tokyo,Los Angeles,11170,3654,0.9579,Clear,3.1,136.74,Electronics,Sea,0,8.5,2024-01-11 12:00:00,8.5,Dubai
SC-39430,2024-06-23,Los Angeles,Hamburg,7023,8018,0.9616,Clear,1.9,132.52,Textiles,Sea,0,18.6,2024-07-11 14:24:00,18.6,Atina
SC-85532,2024-04-08,Ambarli,New York,10307,3285,0.573,Clear,1.2,124.33,Electronics,Sea,0,7.6,2024-04-15 14:24:00,7.6,Atina
SC-37788,2024-04-25,Atina,Marsilya,3483,9852,0.8621,Clear,4.0,145.75,Textiles,Sea,0,22.8,2024-05-17 19:12:00,22.8,Piraeus
SC-58543,2024-09-26,Rotterdam,Dubai,6561,10726,0.5376,Clear,2.3,86.92,Textiles,Sea,0,24.8,2024-10-20 19:12:00,24.8,New York
SC-23919,2024-09-09,Valencia,Rotterdam,13122,9046,0.7993,Clear,2.5,135.9,Textiles,Sea,0,20.9,2024-09-29 21:36:00,20.9,New York
SC-79346,2024-11-12,Ningbo,Barcelona,6884,7180,0.5893,Rain,2.9,126.95,Chemicals,Sea,0,16.6,2024-11-28 14:24:00,16.6,Dubai
SC-49974,2024-04-04,Los Angeles,Busan,12612,3379,0.5729,Clear,3.0,102.03,Auto Parts,Sea,0,7.8,2024-04-11 19:12:00,7.8,Trieste
SC-26371,2024-09-29,Atina,New York,3437,2645,0.5021,Clear,1.8,118.22,Textiles,Sea,0,6.1,2024-10-05 02:24:00,6.1,İzmir
SC-55084,2024-01-24,New York,Mersin,5913,10215,0.9704,Clear,3.7,125.12,Machinery,Sea,0,23.6,2024-02-16 14:24:00,23.6,Marsaxlokk
SC-39629,2024-04-25,Dubai,Marsilya,8172,7412,0.9146,Fog,3.8,131.54,Textiles,Sea,0,17.2,2024-05-12 04:48:00,17.2,Piraeus
SC-61184,2024-05-30,Los Angeles,Tokyo,14442,6652,0.5387,Clear,1.6,93.09,Auto Parts,Sea,0,15.4,2024-06-14 09:36:00,15.4,Jebel Ali
SC-71916,2024-12-03,Tokyo,Atina,4718,8834,0.7997,Clear,3.1,87.15,Auto Parts,Sea,0,20.4,2024-12-23 09:36:00,20.4,Piraeus
SC-83972,2024-02-19,Ningbo,Antwerp,6416,6451,0.6164,Clear,3.4,87.14,Chemicals,Sea,0,14.9,2024-03-04 21:36:00,14.9,Mersin
SC-72187,2024-07-24,Antwerp,Antwerp,2641,8103,0.632,Clear,1.7,100.57,Textiles,Sea,0,18.8,2024-08-11 19:12:00,18.8,Tanger Med
SC-22984,2024-11-30,Valencia,Shanghai,11550,9084,0.9371,Clear,4.6,90.79,Machinery,Sea,0,21.0,2024-12-21 00:00:00,21.0,Tanger Med
SC-43039,2024-03-19,Tokyo,Ambarli,5572,6124,0.5572,Clear,2.9,117.49,Chemicals,Sea,0,14.2,2024-04-02 04:48:00,14.2,Ambarli
SC-95431,2024-03-10,Barcelona,Felixstowe,7115,2364,0.8007,Rain,1.5,110.59,Chemicals,Sea,0,5.5,2024-03-15 12:00:00,5.5,Tanger Med
SC-93691,2024-01-27,İzmir,İzmir,13402,4655,0.7006,Clear,2.3,142.51,Textiles,Sea,0,10.8,2024-02-06 19:12:00,10.8,Atina
SC-68606,2024-09-27,Ningbo,Valencia,6657,10600,0.5954,Rain,2.9,130.22,Textiles,Sea,0,24.5,2024-10-21 12:00:00,24.5,Singapore
SC-20616,2024-02-19,Trieste,New York,5975,9433,0.726,Clear,1.0,94.41,Chemicals,Sea,0,21.8,2024-03-11 19:12:00,21.8,Marsaxlokk
SC-60072,2024-10-18,Shanghai,Trieste,4451,3314,0.9702,Clear,1.1,83.2,Chemicals,Sea,0,7.7,2024-10-25 16:48:00,7.7,Atina
SC-34574,2024-09-03,Dubai,New York,4980,7272,0.8908,Clear,1.2,129.64,Chemicals,Sea,0,16.8,2024-09-19 19:12:00,16.8,Mersin
SC-13430,2024-09-20,Trieste,Atina,7369,2218,0.5661,Clear,3.2,139.21,Electronics,Sea,0,5.1,2024-09-25 02:24:00,5.1,Trieste
SC-22676,2024-03-19,Ningbo,Ningbo,8511,6703,0.9247,Clear,2.3,129.07,Chemicals,Sea,0,15.5,2024-04-03 12:00:00,15.5,Trieste
SC-20816,2024-07-08,Los Angeles,Ningbo,18833,7131,0.9687,Rain,4.6,125.07,Auto Parts,Sea,0,16.5,2024-07-24 12:00:00,16.5,Singapore
SC-42733,2024-02-16,Valencia,Los Angeles,12203,3539,0.6385,Rain,3.2,97.45,Machinery,Sea,0,8.2,2024-02-24 04:48:00,8.2,Piraeus
SC-95680,2024-12-26,Barcelona,Busan,5570,5433,0.6667,Rain,4.0,114.62,Machinery,Sea,0,12.6,2025-01-07 14:24:00,12.6,İzmir
SC-12050,2024-12-19,Los Angeles,Shanghai,3524,3602,0.5632,Clear,3.7,130.75,Textiles,Sea,1,10.8,2024-12-29 19:12:00,10.8,Marsaxlokk
SC-43933,2024-12-17,Hamburg,Dubai,7299,4704,0.6725,Clear,3.1,93.54,Chemicals,Sea,0,10.9,2024-12-27 21:36:00,10.9,Jebel Ali
SC-34951,2024-07-07,Mersin,New York,6410,7064,0.8366,Rain,4.0,113.36,Machinery,Sea,0,16.4,2024-07-23 09:36:00,16.4,Singapore
SC-42413,2024-09-12,Barcelona,Busan,6694,5648,0.6361,Clear,3.2,88.19,Machinery,Sea,0,13.1,2024-09-25 02:24:00,13.1,Ambarli
SC-44801,2024-08-09,Dubai,İzmir,7547,3105,0.5034,Rain,2.5,117.15,Auto Parts,Sea,0,7.2,2024-08-16 04:48:00,7.2,Piraeus
SC-65619,2024-08-28,Ambarli,Mersin,6171,7736,0.6693,Rain,2.7,120.15,Auto Parts,Sea,0,17.9,2024-09-14 21:36:00,17.9,Trieste
SC-42913,2024-09-25,Tokyo,Ambarli,2626,7812,0.7266,Rain,4.4,117.48,Electronics,Sea,0,18.1,2024-10-13 02:24:00,18.1,Dubai
SC-50600,2024-01-01,Trieste,İzmir,8160,4488,0.7832,Clear,3.3,112.86,Electronics,Sea,0,10.4,2024-01-11 09:36:00,10.4,Marsaxlokk
SC-67775,2024-02-03,Ambarli,Busan,5660,10808,0.8419,Fog,2.5,121.12,Machinery,Sea,0,25.0,2024-02-28 00:00:00,25.0,Piraeus
SC-45400,2024-03-19,Marsilya,Singapore,5935,4418,0.5309,Clear,1.7,149.78,Textiles,Sea,0,10.2,2024-03-29 04:48:00,10.2,Tanger Med
SC-14494,2024-08-23,Tokyo,Ningbo,8567,2027,0.7349,Clear,3.0,123.58,Machinery,Sea,0,4.7,2024-08-27 16:48:00,4.7,Dubai
SC-90688,2024-11-29,Atina,Mersin,4296,10207,0.6332,Clear,2.0,132.68,Textiles,Sea,0,23.6,2024-12-22 14:24:00,23.6,Barcelona
SC-99431,2024-12-14,Mersin,Ningbo,16354,10524,0.974,Clear,4.8,93.45,Machinery,Sea,0,24.4,2025-01-07 09:36:00,24.4,Trieste
SC-84691,2024-04-07,Antwerp,Atina,3895,9977,0.6799,Clear,3.0,117.1,Auto Parts,Sea,0,23.1,2024-04-30 02:24:00,23.1,İzmir
SC-53001,2024-03-22,Rotterdam,New York,12620,6661,0.5501,Fog,1.0,80.53,Chemicals,Sea,1,20.0,2024-04-11 00:00:00,20.0,Ambarli
SC-77364,2024-07-10,Rotterdam,Dubai,13582,6549,0.5207,Clear,1.4,82.2,Machinery,Sea,1,19.7,2024-07-29 16:48:00,19.7,Trieste
SC-55028,2024-09-09,Ambarli,Tokyo,3384,5953,0.6327,Clear,2.1,102.57,Electronics,Sea,1,17.9,2024-09-26 21:36:00,17.9,Tanger Med
SC-47573,2024-02-07,Singapore,Busan,9550,6261,0.5894,Clear,1.4,112.66,Textiles,Sea,1,18.8,2024-02-25 19:12:00,18.8,İzmir
SC-10806,2024-01-14,Busan,Barcelona,9367,10123,0.8249,Clear,4.6,120.29,Textiles,Sea,0,23.4,2024-02-06 09:36:00,23.4,Dubai
SC-66638,2024-12-12,Dubai,Atina,4886,6973,0.9235,Clear,4.4,142.16,Machinery,Sea,0,16.1,2024-12-28 02:24:00,16.1,Barcelona
SC-39757,2024-11-05,Mersin,Singapore,4419,10436,0.6563,Hurricane,4.9,134.02,Textiles,Sea,1,31.4,2024-12-06 09:36:00,31.4,Mersin
SC-44636,2024-07-27,Ningbo,Barcelona,3422,3356,0.7889,Clear,3.8,101.0,Electronics,Sea,0,7.8,2024-08-03 19:12:00,7.8,New York
SC-90097,2024-12-22,Trieste,Marsilya,14316,11134,0.8652,Rain,3.6,132.04,Auto Parts,Sea,0,25.8,2025-01-16 19:12:00,25.8,Singapore
SC-58280,2024-03-29,Los Angeles,Los Angeles,8956,5467,0.6992,Rain,4.7,118.46,Chemicals,Sea,0,12.7,2024-04-10 16:48:00,12.7,İzmir
SC-34262,2024-02-25,Tokyo,Mersin,4333,8964,0.5332,Clear,4.8,134.54,Chemicals,Sea,0,20.8,2024-03-16 19:12:00,20.8,Singapore
SC-90435,2024-04-03,Ningbo,Los Angeles,5089,9067,0.6146,Clear,4.5,108.77,Textiles,Sea,0,21.0,2024-04-24 00:00:00,21.0,New York
SC-72211,2024-04-02,Felixstowe,Busan,6568,3745,0.9415,Clear,4.4,86.43,Machinery,Sea,0,8.7,2024-04-10 16:48:00,8.7,Piraeus
SC-64842,2024-12-05,Rotterdam,Trieste,7406,5879,0.9122,Fog,3.7,123.29,Textiles,Sea,1,17.7,2024-12-22 16:48:00,17.7,Dubai
SC-66979,2024-03-25,Ambarli,New York,5789,5777,0.5433,Clear,1.0,118.99,Electronics,Sea,0,13.4,2024-04-07 09:36:00,13.4,Tanger Med
SC-91470,2024-09-01,Shanghai,Ningbo,7834,4115,0.612,Clear,2.7,146.75,Machinery,Sea,0,9.5,2024-09-10 12:00:00,9.5,Mersin
SC-48197,2024-01-22,Ambarli,Ambarli,6585,8257,0.8846,Fog,3.5,91.35,Auto Parts,Sea,1,24.8,2024-02-15 19:12:00,24.8,Jebel Ali
SC-51844,2024-10-17,Hamburg,Dubai,3912,4267,0.7429,Rain,3.2,125.93,Electronics,Sea,0,9.9,2024-10-26 21:36:00,9.9,New York
SC-74754,2024-09-28,Barcelona,Dubai,6343,4267,0.88,Clear,4.3,113.19,Auto Parts,Sea,0,9.9,2024-10-07 21:36:00,9.9,Trieste
SC-44157,2024-11-01,Barcelona,Marsilya,14953,11688,0.6055,Storm,4.3,106.52,Machinery,Sea,1,35.2,2024-12-06 04:48:00,35.2,Piraeus
SC-87129,2024-05-01,Valencia,Dubai,9908,9086,0.9763,Clear,3.4,135.62,Auto Parts,Sea,0,21.0,2024-05-22 00:00:00,21.0,Marsaxlokk
SC-50042,2024-05-07,Barcelona,Antwerp,8332,6481,0.8918,Rain,1.1,136.75,Electronics,Sea,1,19.5,2024-05-26 12:00:00,19.5,Jebel Ali
SC-71665,2024-04-22,Singapore,Singapore,4002,9465,0.5987,Clear,2.5,130.02,Electronics,Sea,0,21.9,2024-05-13 21:36:00,21.9,Atina
SC-92856,2024-09-29,Tokyo,Atina,9428,2929,0.7792,Clear,1.9,85.85,Textiles,Sea,0,6.8,2024-10-05 19:12:00,6.8,Jebel Ali
SC-37376,2024-12-01,Mersin,İzmir,10653,9773,0.5565,Clear,2.4,104.16,Machinery,Sea,0,22.6,2024-12-23 14:24:00,22.6,İzmir
SC-65554,2024-05-09,Trieste,İzmir,6470,5324,0.6807,Clear,3.5,83.27,Chemicals,Sea,0,12.3,2024-05-21 07:12:00,12.3,Trieste
SC-24199,2024-05-11,Mersin,Ningbo,5925,6587,0.8298,Clear,1.3,104.06,Chemicals,Sea,0,15.2,2024-05-26 04:48:00,15.2,Barcelona
SC-91412,2024-03-25,Singapore,Dubai,17700,2356,0.6651,Clear,1.1,125.35,Auto Parts,Sea,0,5.5,2024-03-30 12:00:00,5.5,Trieste
SC-60948,2024-12-15,Singapore,Marsilya,12350,6310,0.8284,Clear,2.7,116.31,Chemicals,Sea,0,14.6,2024-12-29 14:24:00,14.6,Mersin
SC-83781,2024-03-21,Ambarli,New York,4840,6064,0.6224,Clear,4.2,129.21,Chemicals,Sea,0,14.0,2024-04-04 00:00:00,14.0,İzmir
SC-82750,2024-11-20,Atina,Busan,3870,7499,0.8606,Rain,1.1,118.6,Electronics,Sea,0,17.4,2024-12-07 09:36:00,17.4,Barcelona
SC-76262,2024-03-09,Los Angeles,Dubai,9875,5841,0.6798,Clear,4.4,118.91,Electronics,Sea,0,13.5,2024-03-22 12:00:00,13.5,Marsaxlokk
SC-56600,2024-05-27,Busan,Ningbo,3182,11018,0.8952,Clear,2.5,115.77,Electronics,Sea,0,25.5,2024-06-21 12:00:00,25.5,Dubai
SC-86898,2024-01-16,Ningbo,Valencia,7245,7333,0.5683,Rain,1.5,105.5,Chemicals,Sea,0,17.0,2024-02-02 00:00:00,17.0,Atina
SC-72483,2024-11-02,New York,Shanghai,6010,8671,0.681,Clear,3.3,111.26,Auto Parts,Sea,1,26.1,2024-11-28 02:24:00,26.1,Jebel Ali
SC-28297,2024-04-14,Rotterdam,Marsilya,4861,9059,0.732,Fog,4.8,87.87,Machinery,Sea,0,21.0,2024-05-05 00:00:00,21.0,İzmir
SC-40448,2024-06-13,Marsilya,Los Angeles,13943,2665,0.7119,Rain,3.2,138.42,Textiles,Sea,0,6.2,2024-06-19 04:48:00,6.2,Trieste
SC-36172,2024-07-19,Barcelona,Felixstowe,6722,8853,0.7165,Clear,3.7,142.24,Auto Parts,Sea,0,20.5,2024-08-08 12:00:00,20.5,Dubai
SC-52874,2024-07-15,Marsilya,Dubai,4506,2553,0.7224,Storm,4.3,133.64,Electronics,Sea,1,7.7,2024-07-22 16:48:00,7.7,Trieste
SC-17657,2024-07-03,Valencia,Busan,8991,10519,0.9944,Clear,4.2,120.85,Auto Parts,Sea,0,24.3,2024-07-27 07:12:00,24.3,Trieste
SC-94386,2024-11-17,Ambarli,Busan,16634,9045,0.5966,Clear,1.3,119.84,Machinery,Sea,0,20.9,2024-12-07 21:36:00,20.9,Ambarli
SC-35425,2024-09-21,Marsilya,Ambarli,4159,11380,0.8843,Clear,4.0,112.92,Electronics,Sea,0,26.3,2024-10-17 07:12:00,26.3,Mersin
SC-36685,2024-12-28,Antwerp,Antwerp,9573,9283,0.7759,Clear,4.8,96.19,Machinery,Sea,0,21.5,2025-01-18 12:00:00,21.5,Atina
SC-34578,2024-04-09,Busan,Barcelona,7476,2149,0.7068,Clear,3.8,106.87,Textiles,Sea,0,5.0,2024-04-14 00:00:00,5.0,Marsaxlokk
SC-38831,2024-12-07,Los Angeles,Trieste,7926,4853,0.8168,Rain,4.3,149.29,Auto Parts,Sea,0,11.2,2024-12-18 04:48:00,11.2,İzmir
SC-17906,2024-11-15,Felixstowe,Ningbo,3405,4736,0.9268,Clear,2.9,90.21,Textiles,Sea,0,11.0,2024-11-26 00:00:00,11.0,Atina
SC-71413,2024-08-01,Hamburg,Rotterdam,2807,2956,0.7333,Storm,2.3,117.99,Chemicals,Sea,0,6.8,2024-08-07 19:12:00,6.8,Dubai
SC-64028,2024-10-04,Rotterdam,Trieste,4313,7180,0.9324,Rain,3.7,140.66,Auto Parts,Sea,0,16.6,2024-10-20 14:24:00,16.6,İzmir
SC-17287,2024-06-10,New York,Felixstowe,5203,10607,0.5469,Rain,3.0,111.71,Chemicals,Sea,0,24.6,2024-07-04 14:24:00,24.6,Ambarli
SC-43660,2024-06-05,Marsilya,Ambarli,3006,4645,0.8265,Clear,4.6,122.39,Machinery,Sea,0,10.8,2024-06-15 19:12:00,10.8,Trieste
SC-85758,2024-09-07,Trieste,Ningbo,4065,5774,0.6666,Clear,4.9,137.95,Chemicals,Sea,0,13.4,2024-09-20 09:36:00,13.4,Singapore
SC-70504,2024-04-06,Tokyo,Dubai,18420,7013,0.6934,Rain,4.3,118.33,Machinery,Sea,0,16.2,2024-04-22 04:48:00,16.2,Piraeus
SC-69720,2024-01-18,Mersin,Marsilya,5234,2084,0.7855,Rain,5.0,131.2,Textiles,Sea,0,4.8,2024-01-22 19:12:00,4.8,Piraeus
SC-44701,2024-11-22,Antwerp,Ambarli,8187,3935,0.74,Fog,2.4,104.31,Electronics,Sea,1,11.8,2024-12-03 19:12:00,11.8,Tanger Med
SC-93300,2024-04-06,Busan,Tokyo,14323,11608,0.6909,Fog,4.6,131.31,Textiles,Sea,1,34.9,2024-05-10 21:36:00,34.9,Barcelona
SC-27674,2024-01-01,Dubai,Rotterdam,6145,11262,0.6542,Clear,2.3,82.87,Chemicals,Sea,0,26.1,2024-01-27 02:24:00,26.1,İzmir
SC-93560,2024-08-03,İzmir,Felixstowe,8773,11713,0.8092,Fog,1.5,90.7,Machinery,Sea,0,27.1,2024-08-30 02:24:00,27.1,Mersin
SC-33874,2024-05-11,Mersin,Mersin,6765,8749,0.7528,Clear,3.5,124.61,Chemicals,Sea,0,20.3,2024-05-31 07:12:00,20.3,Atina
SC-53642,2024-09-16,Marsilya,Mersin,12055,3501,0.6617,Clear,2.8,111.43,Electronics,Sea,0,8.1,2024-09-24 02:24:00,8.1,Barcelona
SC-75160,2024-05-04,Dubai,Busan,9811,8569,0.6025,Clear,4.7,137.98,Auto Parts,Sea,0,19.8,2024-05-23 19:12:00,19.8,Tanger Med
SC-27602,2024-03-22,Valencia,Singapore,7051,4473,0.8872,Fog,3.0,103.94,Auto Parts,Sea,0,10.4,2024-04-01 09:36:00,10.4,Piraeus
SC-98801,2024-10-09,Ambarli,Marsilya,2577,2735,0.8999,Fog,4.7,133.7,Auto Parts,Sea,0,6.3,2024-10-15 07:12:00,6.3,Singapore
SC-35931,2024-06-19,Trieste,Barcelona,9971,4838,0.6069,Clear,1.3,89.74,Chemicals,Sea,0,11.2,2024-06-30 04:48:00,11.2,Piraeus
SC-39192,2024-02-28,Valencia,Marsilya,4559,4562,0.6308,Clear,4.3,145.11,Auto Parts,Sea,0,10.6,2024-03-09 14:24:00,10.6,Trieste
SC-56542,2024-02-01,Marsilya,Antwerp,6399,5906,0.6196,Storm,4.0,109.29,Machinery,Sea,1,17.8,2024-02-18 19:12:00,17.8,Atina
SC-52520,2024-06-09,Shanghai,Antwerp,4389,3272,0.9423,Clear,3.9,96.16,Electronics,Sea,0,7.6,2024-06-16 14:24:00,7.6,Marsaxlokk
SC-74772,2024-10-10,Valencia,Tokyo,4377,6836,0.8871,Clear,2.4,135.24,Textiles,Sea,0,15.8,2024-10-25 19:12:00,15.8,Tanger Med
SC-68762,2024-04-15,Felixstowe,Shanghai,8004,3862,0.5373,Clear,4.1,146.35,Machinery,Sea,0,8.9,2024-04-23 21:36:00,8.9,Jebel Ali
SC-60106,2024-04-14,Hamburg,İzmir,5255,6226,0.9163,Clear,2.9,144.27,Electronics,Sea,0,14.4,2024-04-28 09:36:00,14.4,İzmir
SC-91121,2024-08-15,Ambarli,Dubai,7406,11955,0.5184,Fog,3.9,96.66,Textiles,Sea,1,36.0,2024-09-20 00:00:00,36.0,Piraeus
SC-35559,2024-07-06,Busan,Ambarli,9722,11014,0.6266,Clear,3.2,127.04,Auto Parts,Sea,1,33.1,2024-08-08 02:24:00,33.1,İzmir
SC-43742,2024-03-10,Los Angeles,Ningbo,7756,2542,0.9595,Clear,1.6,118.28,Textiles,Sea,0,5.9,2024-03-15 21:36:00,5.9,Tanger Med
SC-79669,2024-11-13,Dubai,Mersin,9216,8209,0.9322,Clear,1.3,130.76,Chemicals,Sea,0,19.0,2024-12-02 00:00:00,19.0,Tanger Med
SC-90199,2024-10-16,Ambarli,Busan,7057,4765,0.8907,Clear,2.5,114.09,Chemicals,Sea,0,11.0,2024-10-27 00:00:00,11.0,Singapore
SC-31754,2024-03-27,Marsilya,New York,18110,9268,0.7288,Clear,4.7,112.88,Auto Parts,Sea,0,21.5,2024-04-17 12:00:00,21.5,Atina
SC-13972,2024-12-27,New York,Tokyo,10528,2884,0.6607,Fog,3.1,141.79,Auto Parts,Sea,1,8.7,2025-01-04 16:48:00,8.7,Mersin
SC-80831,2024-02-25,Valencia,Shanghai,5232,5649,0.9408,Rain,4.2,140.99,Machinery,Sea,0,13.1,2024-03-09 02:24:00,13.1,Atina
SC-51873,2024-04-22,Dubai,Valencia,3911,8890,0.8285,Storm,3.3,135.13,Machinery,Sea,0,20.6,2024-05-12 14:24:00,20.6,Ambarli
SC-19903,2024-01-13,Atina,Ningbo,17715,5571,0.6478,Fog,4.8,129.34,Chemicals,Sea,0,12.9,2024-01-25 21:36:00,12.9,Singapore
SC-13020,2024-01-18,Ningbo,Dubai,8590,5933,0.7316,Clear,2.5,127.49,Electronics,Sea,0,13.7,2024-01-31 16:48:00,13.7,Barcelona
SC-51755,2024-06-30,Tokyo,Trieste,9619,7856,0.9408,Clear,1.2,83.93,Machinery,Sea,0,18.2,2024-07-18 04:48:00,18.2,Jebel Ali
SC-95956,2024-04-22,İzmir,Felixstowe,6293,5666,0.9517,Clear,4.1,132.47,Electronics,Sea,0,13.1,2024-05-05 02:24:00,13.1,Tanger Med
SC-96988,2024-08-16,Ambarli,Marsilya,9019,11913,0.8297,Clear,3.8,124.67,Chemicals,Sea,0,27.6,2024-09-12 14:24:00,27.6,Singapore
SC-55648,2024-06-19,Hamburg,Trieste,4020,10566,0.8663,Clear,3.1,101.17,Machinery,Sea,0,24.5,2024-07-13 12:00:00,24.5,Mersin
SC-19516,2024-10-21,Barcelona,Barcelona,9593,2557,0.5196,Clear,2.3,137.41,Electronics,Sea,0,5.9,2024-10-26 21:36:00,5.9,Trieste
SC-12396,2024-07-07,Dubai,Ambarli,7810,11472,0.8023,Clear,1.8,138.27,Electronics,Sea,0,26.6,2024-08-02 14:24:00,26.6,Ambarli
